trans_id,timestamp,merchant_name,alibaba_category,amount,payment_method,fee_amount,settlement_amount,trans_status,region
trans00006080,2025-11-25 00:00:00,Guangzhou Electronics Co.,Rumah & Taman,898495,Virtual Account,8522,889973,Success,Indonesia
trans00006081,2025-11-25 00:00:00,Yunnan Fabrication Services,Kecantikan,549229,E-Wallet,4747,544482,Success,Indonesia
trans00006082,2025-11-25 00:00:00,Guangzhou Electronics Co.,Sepatu & Aksesoris,1362164,Debit Card,15833,1346331,Success,Indonesia
trans00006083,2025-11-25 00:00:00,Henan Pet Supplies,Kerajinan & Suvenir,846441,Debit Card,8658,837783,Success,Indonesia
trans00006084,2025-11-25 00:00:00,Yunnan Fabrication Services,Perlengkapan & Peralatan Otomotif,1164261,Bank Transfer,12951,1151310,Pending,China
trans00006085,2025-11-25 00:00:00,Ningbo Packaging Solutions,"Koper, Tas & Pelindung",1001986,Virtual Account,7336,994650,Failed,China
trans00006086,2025-11-25 00:00:00,Beijing Plastics Manufacturing,Perlengkapan Sekolah & Kantor,392215,E-Wallet,3816,388399,Pending,Vietnam
trans00006087,2025-11-25 00:00:00,Zhejiang Industrial Supplier,"Perhiasan, Kacamata & Jam Tangan",905971,E-Wallet,7625,898346,Pending,Vietnam
trans00006088,2025-11-25 00:00:00,Ningbo Packaging Solutions,Produk Kesehatan,440367,Debit Card,3660,436707,Failed,China
trans00006089,2025-11-25 00:00:00,Zhejiang Industrial Supplier,Keselamatan & Keamanan,303028,Bank Transfer,2284,300744,Failed,Vietnam
trans00006090,2025-11-25 00:00:00,Anhui Machinery Tools,Furnitur,1370415,Credit Card,12368,1358047,Success,Malaysia
trans00006091,2025-11-25 00:00:00,Zhejiang Industrial Supplier,Bangunan & Perumahan,1033508,E-Wallet,11004,1022504,Failed,Indonesia
trans00006092,2025-11-25 00:00:00,Shenzhen Lighting Tech,Transmisi Daya,1388508,Debit Card,15724,1372784,Success,China
trans00006093,2025-11-25 00:00:00,Beijing Plastics Manufacturing,"Koper, Tas & Pelindung",714453,E-Wallet,7690,706763,Success,Malaysia
trans00006094,2025-11-25 00:00:00,Jiangsu Heavy Equipment,"Orang Tua, Anak, & Mainan",970355,QRIS,11169,959186,Failed,Malaysia
trans00006095,2025-11-25 00:00:00,Sichuan Kids Toys,Pengelolaan Bahan,695877,Credit Card,7987,687890,Failed,China
trans00006096,2025-11-25 00:00:00,Xiamen Home Furnishing,Komponen Elektronik,1433174,Virtual Account,11904,1421270,Success,Malaysia
trans00006097,2025-11-25 00:00:00,Zhejiang Industrial Supplier,Perlengkapan & Peralatan Otomotif,497822,QRIS,3897,493925,Pending,Malaysia
trans00006098,2025-11-25 00:00:00,Xiamen Home Furnishing,Barang Elektronik,778189,QRIS,6290,771899,Success,Vietnam
trans00006099,2025-11-25 00:00:00,Shanghai Outdoor Sports Ltd,Komponen Elektronik,811609,Credit Card,6678,804931,Failed,China
trans00006100,2025-11-25 00:00:00,Beijing Plastics Manufacturing,Kendaraan & Transportasi,389379,Virtual Account,3380,385999,Success,Vietnam
trans00006101,2025-11-25 00:00:00,Hubei Health Products,Keselamatan & Keamanan,454502,Debit Card,3786,450716,Failed,Indonesia
trans00006102,2025-11-25 00:00:00,Tianjin Printing & Packaging,Mesin Industri,949885,QRIS,8206,941679,Success,Indonesia
trans00006103,2025-11-25 00:00:00,Guangzhou Electronics Co.,Transmisi Daya,1239484,Debit Card,14069,1225415,Pending,Indonesia
trans00006104,2025-11-25 00:00:00,Chongqing Auto Parts,Keselamatan & Keamanan,483007,Bank Transfer,5521,477486,Failed,Indonesia
trans00006105,2025-11-25 00:00:00,Henan Pet Supplies,Peralatan & Instrumen Pengujian,934179,QRIS,10454,923725,Success,China
trans00006106,2025-11-25 00:00:00,Fujian Apparel Factory,Mesin Konstruksi & Bangunan,1260805,Virtual Account,9227,1251578,Success,China
trans00006107,2025-11-25 00:00:00,Beijing Plastics Manufacturing,"Orang Tua, Anak, & Mainan",660374,Credit Card,6184,654190,Pending,China
trans00006108,2025-11-25 00:00:00,Tianjin Printing & Packaging,Kemasan & Cetakan,550690,Debit Card,5456,545234,Pending,Malaysia
trans00006109,2025-11-25 00:00:00,Anhui Machinery Tools,Layanan Fabrikasi,762645,Debit Card,8190,754455,Pending,Malaysia
trans00006110,2025-11-25 00:00:00,Anhui Machinery Tools,Rumah & Taman,1194483,Credit Card,12092,1182391,Success,China
trans00006111,2025-11-25 00:00:00,Chongqing Auto Parts,Layanan lainnya,695132,Bank Transfer,5583,689549,Failed,Vietnam
trans00006112,2025-11-25 00:00:00,Ningbo Packaging Solutions,"Perhiasan, Kacamata & Jam Tangan",745812,Bank Transfer,5363,740449,Failed,Indonesia
trans00006113,2025-11-25 00:00:00,Beijing Plastics Manufacturing,Kemasan & Cetakan,649678,Debit Card,5401,644277,Pending,Malaysia
trans00006114,2025-11-25 00:00:00,Yunnan Fabrication Services,Peralatan & Perkakas,1054854,QRIS,9149,1045705,Success,China
trans00006115,2025-11-25 00:00:00,Henan Pet Supplies,Komponen Elektronik,1249035,QRIS,12651,1236384,Success,Indonesia
trans00006116,2025-11-25 00:00:00,Anhui Machinery Tools,Bangunan & Perumahan,594470,Virtual Account,6142,588328,Failed,China
trans00006117,2025-11-25 00:00:00,Shenzhen Lighting Tech,Keselamatan & Keamanan,1421912,Credit Card,16598,1405314,Pending,China
trans00006118,2025-11-25 00:00:00,Guangzhou Electronics Co.,Pakaian & Aksesori,633028,Debit Card,5646,627382,Success,Indonesia
trans00006119,2025-11-25 00:00:00,Ningbo Packaging Solutions,Mesin Industri,1311162,QRIS,12696,1298466,Failed,Indonesia
trans00006120,2025-11-25 00:00:00,Henan Pet Supplies,Perlengkapan Sekolah & Kantor,840053,Credit Card,8717,831336,Success,China
trans00006121,2025-11-26 00:00:00,Xiamen Home Furnishing,Mesin Konstruksi & Bangunan,984356,Credit Card,8009,976347,Failed,China
trans00006122,2025-11-26 00:00:00,Xiamen Home Furnishing,Komponen Elektronik,1008676,QRIS,8465,1000211,Failed,China
trans00006123,2025-11-26 00:00:00,Fujian Apparel Factory,Furnitur,1084446,Credit Card,7669,1076777,Failed,China
trans00006124,2025-11-26 00:00:00,Shanghai Outdoor Sports Ltd,Kendaraan & Transportasi,988664,Bank Transfer,9857,978807,Failed,Malaysia
trans00006125,2025-11-26 00:00:00,Fujian Apparel Factory,Kemasan & Cetakan,1376421,Debit Card,9861,1366560,Pending,Vietnam
trans00006126,2025-11-26 00:00:00,Shanghai Outdoor Sports Ltd,Rumah & Taman,909288,QRIS,8204,901084,Success,Indonesia
trans00006127,2025-11-26 00:00:00,Xiamen Home Furnishing,Peralatan & Perkakas,746982,Debit Card,8111,738871,Success,China
trans00006128,2025-11-26 00:00:00,Henan Pet Supplies,Mesin Industri,799024,Credit Card,8179,790845,Pending,Indonesia
trans00006129,2025-11-26 00:00:00,Anhui Machinery Tools,Perlengkapan Hewan Peliharaan,415156,Credit Card,3474,411682,Success,Malaysia
trans00006130,2025-11-26 00:00:00,Sichuan Kids Toys,Perlengkapan & Peralatan Otomotif,1410263,Credit Card,12067,1398196,Pending,Vietnam
trans00006131,2025-11-26 00:00:00,Chongqing Auto Parts,Suku Cadang & Aksesori Kendaraan,667940,Virtual Account,5208,662732,Failed,Vietnam
trans00006132,2025-11-26 00:00:00,Chongqing Auto Parts,Peralatan & Perlengkapan Kelistrikan,1413479,Debit Card,12527,1400952,Pending,China
trans00006133,2025-11-26 00:00:00,Shenzhen Lighting Tech,Sepatu & Aksesoris,980508,Bank Transfer,11430,969078,Pending,Malaysia
trans00006134,2025-11-26 00:00:00,Zhejiang Industrial Supplier,Perlengkapan Hewan Peliharaan,352579,Virtual Account,2921,349658,Success,Vietnam
trans00006135,2025-11-26 00:00:00,Sichuan Kids Toys,Mesin Industri,729822,Credit Card,5829,723993,Failed,Vietnam
trans00006136,2025-11-26 00:00:00,Xiamen Home Furnishing,Kemasan & Cetakan,755060,Virtual Account,6255,748805,Failed,Vietnam
trans00006137,2025-11-26 00:00:00,Henan Pet Supplies,Layanan Fabrikasi,1498341,Virtual Account,11332,1487009,Success,Malaysia
trans00006138,2025-11-26 00:00:00,Xiamen Home Furnishing,Rumah & Taman,1037181,E-Wallet,10994,1026187,Failed,Indonesia
trans00006139,2025-11-26 00:00:00,Shanghai Outdoor Sports Ltd,Perlengkapan Sekolah & Kantor,1029177,Virtual Account,11529,1017648,Pending,Malaysia
trans00006140,2025-11-26 00:00:00,Ningbo Packaging Solutions,Komponen Elektronik,601887,Debit Card,4831,597056,Success,Vietnam
trans00006141,2025-11-26 00:00:00,Jiangsu Heavy Equipment,Bahan Baku,356851,E-Wallet,4139,352712,Pending,Vietnam
trans00006142,2025-11-26 00:00:00,Beijing Plastics Manufacturing,Kecantikan,707813,E-Wallet,6400,701413,Failed,Vietnam
trans00006143,2025-11-26 00:00:00,Ningbo Packaging Solutions,Komponen Elektronik,752952,Credit Card,8321,744631,Failed,China
trans00006144,2025-11-26 00:00:00,Ningbo Packaging Solutions,"Koper, Tas & Pelindung",1318323,Virtual Account,14403,1303920,Failed,China
trans00006145,2025-11-26 00:00:00,Shanghai Outdoor Sports Ltd,Kecantikan,1037949,Bank Transfer,10325,1027624,Success,China
trans00006146,2025-11-26 00:00:00,Beijing Plastics Manufacturing,Kemasan & Cetakan,1034004,Debit Card,11007,1022997,Success,Vietnam
trans00006147,2025-11-26 00:00:00,Zhejiang Industrial Supplier,Energi Terbarukan,516686,E-Wallet,4746,511940,Success,Vietnam
trans00006148,2025-11-26 00:00:00,Beijing Plastics Manufacturing,Peralatan Rumah Tangga,581622,Credit Card,6973,574649,Pending,Indonesia
trans00006149,2025-11-26 00:00:00,Zhejiang Industrial Supplier,Pengelolaan Bahan,1050039,Virtual Account,11940,1038099,Success,Vietnam
trans00006150,2025-11-26 00:00:00,Shenzhen Lighting Tech,Peralatan Rumah Tangga,509082,Bank Transfer,3732,505350,Success,Indonesia
trans00006151,2025-11-26 00:00:00,Zhejiang Industrial Supplier,"Perhiasan, Kacamata & Jam Tangan",1013829,Debit Card,11844,1001985,Pending,China
trans00006152,2025-11-26 00:00:00,Ningbo Packaging Solutions,Suku Cadang & Aksesori Kendaraan,479230,Credit Card,3933,475297,Failed,Indonesia
trans00006153,2025-11-26 00:00:00,Shenzhen Lighting Tech,Sepatu & Aksesoris,1141823,Virtual Account,11923,1129900,Pending,Indonesia
trans00006154,2025-11-26 00:00:00,Fujian Apparel Factory,Komponen Elektronik,789556,Virtual Account,7818,781738,Success,Indonesia
trans00006155,2025-11-26 00:00:00,Zhejiang Industrial Supplier,Layanan Fabrikasi,500299,E-Wallet,3915,496384,Pending,Vietnam
trans00006156,2025-11-27 00:00:00,Shanghai Outdoor Sports Ltd,Komponen Elektronik,867033,E-Wallet,7879,859154,Success,Malaysia
trans00006157,2025-11-27 00:00:00,Hubei Health Products,Kemasan & Cetakan,508517,Credit Card,5148,503369,Pending,China
trans00006158,2025-11-27 00:00:00,Shenzhen Lighting Tech,Bangunan & Perumahan,412026,E-Wallet,4904,407122,Success,Malaysia
trans00006159,2025-11-27 00:00:00,Shanghai Outdoor Sports Ltd,Peralatan & Perlengkapan Kelistrikan,580046,E-Wallet,4919,575127,Success,China
trans00006160,2025-11-27 00:00:00,Guangzhou Electronics Co.,Kemasan & Cetakan,770595,Debit Card,7343,763252,Pending,China
trans00006161,2025-11-27 00:00:00,Ningbo Packaging Solutions,Keselamatan & Keamanan,1407245,E-Wallet,16451,1390794,Pending,China
trans00006162,2025-11-27 00:00:00,Beijing Plastics Manufacturing,"Perhiasan, Kacamata & Jam Tangan",1181574,Virtual Account,8633,1172941,Success,Malaysia
trans00006163,2025-11-27 00:00:00,Ningbo Packaging Solutions,Mesin Konstruksi & Bangunan,943360,E-Wallet,6811,936549,Pending,Malaysia
trans00006164,2025-11-27 00:00:00,Hubei Health Products,Perlengkapan & Peralatan Otomotif,377053,Virtual Account,3761,373292,Pending,Malaysia
trans00006165,2025-11-27 00:00:00,Fujian Apparel Factory,Alat & Mesin Komersial,1245069,Debit Card,9236,1235833,Pending,Malaysia
trans00006166,2025-11-27 00:00:00,Zhejiang Industrial Supplier,Kecantikan,1450597,Credit Card,15255,1435342,Failed,China
trans00006167,2025-11-27 00:00:00,Sichuan Kids Toys,Mesin Konstruksi & Bangunan,986827,Credit Card,8808,978019,Failed,China
trans00006168,2025-11-27 00:00:00,Fujian Apparel Factory,"Pertanian, Makanan & Minuman",1338986,QRIS,14061,1324925,Failed,Indonesia
trans00006169,2025-11-27 00:00:00,Yunnan Fabrication Services,Pengelolaan Bahan,324731,Debit Card,2664,322067,Pending,China
trans00006170,2025-11-27 00:00:00,Guangzhou Electronics Co.,Alat & Mesin Komersial,1058472,Bank Transfer,9609,1048863,Pending,China
trans00006171,2025-11-27 00:00:00,Shanghai Outdoor Sports Ltd,Perawatan Pribadi & Rumah,1255465,QRIS,10639,1244826,Success,Vietnam
trans00006172,2025-11-27 00:00:00,Ningbo Packaging Solutions,Pengelolaan Bahan,395737,Credit Card,3594,392143,Failed,Malaysia
trans00006173,2025-11-27 00:00:00,Zhejiang Industrial Supplier,Bangunan & Perumahan,1348674,Credit Card,12788,1335886,Failed,Indonesia
trans00006174,2025-11-27 00:00:00,Jiangsu Heavy Equipment,"Pertanian, Makanan & Minuman",469812,E-Wallet,4161,465651,Failed,Malaysia
trans00006175,2025-11-27 00:00:00,Tianjin Printing & Packaging,"Pertanian, Makanan & Minuman",310475,Bank Transfer,3573,306902,Success,Vietnam
trans00006176,2025-11-27 00:00:00,Ningbo Packaging Solutions,Pengelolaan Bahan,838311,E-Wallet,8126,830185,Pending,Indonesia
trans00006177,2025-11-27 00:00:00,Shanghai Outdoor Sports Ltd,"Koper, Tas & Pelindung",415135,Debit Card,3537,411598,Failed,Vietnam
trans00006178,2025-11-27 00:00:00,Yunnan Fabrication Services,Sepatu & Aksesoris,1492480,Virtual Account,17891,1474589,Success,Indonesia
trans00006179,2025-11-27 00:00:00,Sichuan Kids Toys,Barang Elektronik,1481767,Virtual Account,15640,1466127,Success,Vietnam
trans00006180,2025-11-27 00:00:00,Xiamen Home Furnishing,Keselamatan & Keamanan,351099,QRIS,2805,348294,Success,China
trans00006181,2025-11-27 00:00:00,Sichuan Kids Toys,Sepatu & Aksesoris,412255,Credit Card,3349,408906,Failed,Malaysia
trans00006182,2025-11-27 00:00:00,Jiangsu Heavy Equipment,Sepatu & Aksesoris,1026507,Bank Transfer,7915,1018592,Failed,Malaysia
trans00006183,2025-11-27 00:00:00,Anhui Machinery Tools,Suku Cadang & Aksesori Kendaraan,935666,Bank Transfer,8163,927503,Failed,Indonesia
trans00006184,2025-11-27 00:00:00,Guangzhou Electronics Co.,"Orang Tua, Anak, & Mainan",969187,QRIS,11070,958117,Failed,China
trans00006185,2025-11-27 00:00:00,Xiamen Home Furnishing,Bangunan & Perumahan,666355,Virtual Account,6264,660091,Success,Vietnam
trans00006186,2025-11-27 00:00:00,Hubei Health Products,Transmisi Daya,718405,E-Wallet,7127,711278,Failed,Indonesia
trans00006187,2025-11-27 00:00:00,Shanghai Outdoor Sports Ltd,"Perhiasan, Kacamata & Jam Tangan",1164723,Credit Card,12540,1152183,Failed,Malaysia
trans00006188,2025-11-27 00:00:00,Zhejiang Industrial Supplier,Transmisi Daya,664123,E-Wallet,6272,657851,Failed,Vietnam
trans00006189,2025-11-27 00:00:00,Chongqing Auto Parts,Alat & Mesin Komersial,570229,QRIS,4860,565369,Failed,Indonesia
trans00006190,2025-11-27 00:00:00,Xiamen Home Furnishing,Keselamatan & Keamanan,677583,QRIS,6157,671426,Success,Indonesia
trans00006191,2025-11-27 00:00:00,Jiangsu Heavy Equipment,Peralatan & Perkakas,1342808,Bank Transfer,12869,1329939,Success,Malaysia
trans00006192,2025-11-27 00:00:00,Jiangsu Heavy Equipment,Bangunan & Perumahan,848490,E-Wallet,6746,841744,Success,Malaysia
trans00006193,2025-11-27 00:00:00,Zhejiang Industrial Supplier,Kendaraan & Transportasi,746438,Credit Card,7150,739288,Pending,Vietnam
trans00006194,2025-11-27 00:00:00,Sichuan Kids Toys,Peralatan & Instrumen Pengujian,1031780,Virtual Account,9804,1021976,Failed,Indonesia
trans00006195,2025-11-27 00:00:00,Shenzhen Lighting Tech,Rumah & Taman,365751,Debit Card,3454,362297,Success,Vietnam
trans00006196,2025-11-27 00:00:00,Yunnan Fabrication Services,Mesin Industri,317378,Virtual Account,2280,315098,Failed,China
trans00006197,2025-11-27 00:00:00,Ningbo Packaging Solutions,"Pertanian, Makanan & Minuman",1269827,Virtual Account,8935,1260892,Success,Indonesia
trans00006198,2025-11-27 00:00:00,Shenzhen Lighting Tech,Perlengkapan Hewan Peliharaan,362135,QRIS,3971,358164,Pending,China
trans00006199,2025-11-27 00:00:00,Beijing Plastics Manufacturing,Barang Elektronik,1477167,QRIS,17620,1459547,Success,Vietnam
trans00006200,2025-11-27 00:00:00,Beijing Plastics Manufacturing,Olahraga & Hiburan,737434,E-Wallet,5360,732074,Success,Vietnam
trans00006201,2025-11-27 00:00:00,Chongqing Auto Parts,Keselamatan & Keamanan,682641,E-Wallet,7042,675599,Success,Indonesia
trans00006202,2025-11-27 00:00:00,Yunnan Fabrication Services,Peralatan & Instrumen Pengujian,1487873,Debit Card,16317,1471556,Failed,Indonesia
trans00006203,2025-11-27 00:00:00,Zhejiang Industrial Supplier,Kecantikan,587654,E-Wallet,6864,580790,Failed,China
trans00006204,2025-11-27 00:00:00,Hubei Health Products,Peralatan & Perkakas,1109866,Debit Card,13083,1096783,Failed,China
trans00006205,2025-11-27 00:00:00,Anhui Machinery Tools,Energi Terbarukan,638214,Virtual Account,7197,631017,Failed,Indonesia
trans00006206,2025-11-27 00:00:00,Shenzhen Lighting Tech,Perawatan Pribadi & Rumah,1440207,QRIS,10477,1429730,Failed,Vietnam
trans00006207,2025-11-27 00:00:00,Jiangsu Heavy Equipment,Peralatan Rumah Tangga,499440,Bank Transfer,4234,495206,Failed,Vietnam
trans00006208,2025-11-27 00:00:00,Sichuan Kids Toys,Pakaian Olahraga & Luar Ruangan,800406,QRIS,6754,793652,Pending,Indonesia
trans00006209,2025-11-27 00:00:00,Sichuan Kids Toys,"Pertanian, Makanan & Minuman",1050722,Virtual Account,12574,1038148,Pending,Vietnam
trans00006210,2025-11-27 00:00:00,Sichuan Kids Toys,Rumah & Taman,522466,Debit Card,3680,518786,Success,China
trans00006211,2025-11-27 00:00:00,Henan Pet Supplies,Kemasan & Cetakan,413538,QRIS,4951,408587,Success,Malaysia
trans00006212,2025-11-27 00:00:00,Shanghai Outdoor Sports Ltd,Kecantikan,1058111,E-Wallet,10115,1047996,Success,Indonesia
trans00006213,2025-11-27 00:00:00,Zhejiang Industrial Supplier,"Koper, Tas & Pelindung",584757,Debit Card,6899,577858,Success,Indonesia
trans00006214,2025-11-27 00:00:00,Shanghai Outdoor Sports Ltd,Pakaian Olahraga & Luar Ruangan,659235,Credit Card,6325,652910,Failed,Indonesia
trans00006215,2025-11-28 00:00:00,Zhejiang Industrial Supplier,Layanan Fabrikasi,780145,Virtual Account,8810,771335,Failed,Vietnam
trans00006216,2025-11-28 00:00:00,Guangzhou Electronics Co.,Kerajinan & Suvenir,1416664,E-Wallet,10664,1406000,Pending,Vietnam
trans00006217,2025-11-28 00:00:00,Hubei Health Products,Barang Elektronik,544847,Debit Card,5179,539668,Success,Vietnam
trans00006218,2025-11-28 00:00:00,Hubei Health Products,Alat & Mesin Komersial,450650,E-Wallet,3611,447039,Success,Malaysia
trans00006219,2025-11-28 00:00:00,Yunnan Fabrication Services,Layanan lainnya,790987,Virtual Account,5956,785031,Pending,China
trans00006220,2025-11-28 00:00:00,Zhejiang Industrial Supplier,Perawatan Pribadi & Rumah,411002,E-Wallet,3699,407303,Success,Indonesia
trans00006221,2025-11-28 00:00:00,Xiamen Home Furnishing,Kemasan & Cetakan,675012,Bank Transfer,8100,666912,Success,Malaysia
trans00006222,2025-11-28 00:00:00,Guangzhou Electronics Co.,Pakaian Olahraga & Luar Ruangan,642887,Credit Card,5373,637514,Pending,Indonesia
trans00006223,2025-11-28 00:00:00,Guangzhou Electronics Co.,Pengelolaan Bahan,801939,Credit Card,6113,795826,Success,Malaysia
trans00006224,2025-11-28 00:00:00,Yunnan Fabrication Services,Suku Cadang & Aksesori Kendaraan,788029,Bank Transfer,7936,780093,Failed,Vietnam
trans00006225,2025-11-28 00:00:00,Tianjin Printing & Packaging,Perlengkapan Sekolah & Kantor,1411818,QRIS,13896,1397922,Failed,Malaysia
trans00006226,2025-11-28 00:00:00,Anhui Machinery Tools,Bangunan & Perumahan,667609,E-Wallet,7249,660360,Failed,China
trans00006227,2025-11-28 00:00:00,Shenzhen Lighting Tech,Perawatan Pribadi & Rumah,970615,Credit Card,7986,962629,Pending,China
trans00006228,2025-11-28 00:00:00,Fujian Apparel Factory,"Koper, Tas & Pelindung",885531,Credit Card,7403,878128,Failed,Malaysia
trans00006229,2025-11-28 00:00:00,Shanghai Outdoor Sports Ltd,Furnitur,782356,Debit Card,6156,776200,Success,China
trans00006230,2025-11-28 00:00:00,Hubei Health Products,Pakaian Olahraga & Luar Ruangan,939696,Debit Card,8594,931102,Success,Malaysia
trans00006231,2025-11-28 00:00:00,Anhui Machinery Tools,Komponen Elektronik,1084975,Bank Transfer,12323,1072652,Pending,Indonesia
trans00006232,2025-11-28 00:00:00,Ningbo Packaging Solutions,Peralatan & Instrumen Pengujian,535725,Bank Transfer,5963,529762,Pending,China
trans00006233,2025-11-28 00:00:00,Yunnan Fabrication Services,"Perhiasan, Kacamata & Jam Tangan",1352522,Debit Card,15449,1337073,Pending,Malaysia
